,0
16864,1
16865,0
16866,1
16867,1
16868,0
16869,1
16870,0
16871,1
16872,1
16873,1
16874,1
16875,1
16876,1
16877,1
16878,1
16879,1
16880,0
16881,0
16882,1
16883,0
16884,0
16885,1
16886,1
16887,1
16888,0
16889,1
16890,1
16891,1
16892,1
16893,1
16894,1
16895,0
16896,1
16897,0
16898,1
16899,0
16900,1
16901,1
16902,1
16903,1
16904,0
16905,1
16906,1
16907,0
16908,1
16909,1
16910,0
16911,1
16912,1
16913,1
16915,1
16916,1
16917,1
16918,1
16919,0
16920,0
16921,1
16922,1
16923,0
16924,1
16925,0
16926,1
16927,0
16928,0
16929,0
16930,1
16931,1
16932,1
16933,1
16934,1
16935,1
16936,1
16937,1
16938,1
16939,0
16940,0
16941,1
16942,0
16943,1
16944,1
16945,0
16946,1
16947,0
16948,0
16949,1
16950,1
16951,1
16952,1
16953,1
16954,1
16955,0
16956,1
16957,0
16958,0
16959,0
16960,0
16962,1
16963,1
16964,0
16965,1
16966,1
16967,1
16968,0
16969,1
16970,1
16971,1
16972,0
16973,0
16974,0
16975,1
16976,1
16977,0
16978,1
16979,0
16980,0
16981,1
16982,1
16983,0
16985,1
16986,1
16987,0
16988,0
16989,1
16990,1
16991,0
16992,0
16993,0
16994,1
16995,1
16996,1
16997,1
16998,1
16999,0
17000,1
17001,1
17002,1
17003,1
17004,0
17005,1
17006,1
17007,1
17008,0
17009,0
17010,0
17011,1
17012,0
17013,1
17014,1
17015,1
17016,0
17017,0
17018,0
17019,0
17020,0
17021,0
17022,0
17023,0
17024,1
17025,1
17026,1
17027,0
17028,0
17029,1
17030,0
17031,0
17032,1
17033,0
17034,0
17035,0
17036,0
17037,0
17038,0
17039,0
17040,1
17041,0
17042,1
17043,0
17044,1
17045,0
17046,0
17047,0
17048,1
17049,1
17050,1
17051,0
17052,1
17053,1
17054,0
17055,0
17056,0
17057,0
17058,0
17059,0
17060,1
17061,0
17062,0
17063,0
17064,0
17065,1
17066,1
17067,0
17068,0
17069,0
17070,0
17071,0
17072,0
17073,0
17074,0
17075,1
17076,0
17077,1
17078,1
17079,1
17080,0
17081,0
17082,1
17083,1
17084,1
17085,0
17086,0
17087,0
17088,1
17089,0
17090,0
17091,1
17092,0
17093,1
17094,0
17095,0
17096,0
17097,1
17098,1
17099,0
17100,0
17101,0
17102,0
17103,0
17104,0
17105,1
17106,0
17107,0
17108,0
17109,0
17110,0
17111,0
17112,0
17113,1
17114,1
17115,0
17116,0
17117,0
17118,1
17119,1
17120,1
17121,0
17122,1
17123,1
17124,0
17125,0
17126,1
17127,0
17128,0
17129,0
17130,0
17131,0
17132,1
17133,1
17134,0
17135,0
17136,1
17137,0
17138,1
17139,0
17140,0
17141,0
17142,1
17143,0
17144,1
17145,0
17146,0
17147,0
17148,1
17149,0
17150,0
17151,0
17152,0
17153,0
17154,0
17155,0
17156,0
17157,0
17158,0
17159,0
17160,1
17161,0
17162,1
17163,0
17164,0
17165,1
17166,0
17167,0
17168,1
17169,1
17170,1
17171,1
17172,0
17173,1
17174,1
17175,1
17176,0
17177,0
17178,1
17179,0
17180,0
17181,0
17182,0
17183,1
17184,0
17185,1
17186,1
17187,0
17188,0
17189,0
17190,0
17191,1
17192,1
17193,0
17194,1
17195,1
17196,0
17197,1
17198,0
17199,0
17200,0
17201,0
17202,1
17203,0
17204,0
17205,0
17206,0
17207,1
17208,1
17209,1
17210,0
17211,1
17212,0
17213,0
17214,0
17215,1
17216,0
17217,0
17218,0
17219,0
17220,0
17221,1
17222,0
17223,1
17224,0
17225,0
17226,1
17227,0
17228,1
17229,0
17230,0
17231,0
17232,0
17233,0
17234,0
17235,0
17236,1
17237,0
17238,1
17239,0
17240,1
17241,0
17242,0
17243,1
17244,0
17245,1
17246,0
17247,0
17248,1
17249,0
17250,0
17251,1
17252,0
17253,0
17254,0
17255,0
17256,0
17257,1
17258,0
17259,0
17260,1
17261,1
17262,0
17263,0
17264,1
17265,1
17266,1
17267,0
17268,0
17269,1
17270,0
17271,0
17272,0
17273,0
17274,0
17275,0
17276,1
17277,1
17278,1
17279,1
17280,0
17281,0
17282,1
17283,0
17284,1
17285,0
17286,1
17287,0
17288,0
17289,0
17290,0
17291,0
17292,0
17293,0
17294,1
17295,1
17296,1
17297,1
17298,0
17299,1
17300,0
17301,0
17302,1
17303,0
17304,1
17305,0
17306,0
17307,0
17308,1
17309,0
17310,0
17311,0
17312,1
17313,0
17314,0
17315,0
17316,0
17317,0
17318,0
17319,0
17320,0
17321,1
17322,1
17323,1
17324,1
17325,0
17326,0
17327,1
17328,0
17329,1
17330,1
17331,1
17332,0
17333,0
17334,0
17335,1
17336,0
17337,0
17338,0
17339,0
17340,0
17341,1
17342,1
17343,0
17344,1
17345,1
17346,1
17347,1
17348,1
17349,0
17350,1
17351,0
17352,1
17353,0
17354,1
17355,0
17356,0
17357,0
17358,1
17359,1
17360,1
17361,0
17362,0
17363,1
17364,1
17365,1
17366,1
17367,0
17368,1
17369,1
17370,1
17371,1
17372,1
17373,0
17374,1
17375,1
17376,1
17377,1
17378,1
17379,1
17380,0
17381,1
17382,1
17383,1
17384,1
17385,1
17386,1
17387,1
17388,1
17389,1
17390,1
17391,1
17392,1
17393,1
17394,1
17395,1
17396,1
17397,1
17399,1
17400,1
17401,1
17402,0
17403,1
17404,1
17405,1
17406,1
17407,0
17408,1
17409,1
17411,0
17412,1
17413,0
17414,1
17415,1
17416,1
17418,1
17419,1
17420,1
17421,1
17422,0
17423,1
17424,1
17425,1
17426,1
17427,0
17428,1
17429,1
17430,1
17431,1
17432,1
17433,1
17434,1
17436,1
17437,0
17438,0
17439,1
17440,1
17442,0
17443,1
17444,0
17445,1
17446,1
17447,0
17448,0
17449,0
17450,1
17451,0
17452,1
17453,1
17454,1
17455,0
17456,1
17457,1
17458,0
17459,1
17460,0
17461,1
17462,1
17463,1
17464,1
17465,0
17466,1
17467,0
17468,1
17469,1
17470,1
17471,1
17472,1
17473,0
17474,1
17475,0
17476,1
17477,1
17478,1
17479,1
17480,1
17481,1
17482,1
17483,0
17484,0
17485,1
17486,1
17487,1
17488,1
17489,0
17490,1
17491,1
17492,0
17493,1
17494,1
17495,1
17496,0
17497,0
17498,0
17499,1
17500,1
17502,0
17503,1
17504,0
17505,0
17506,0
17507,1
17508,1
17509,1
17510,1
17511,0
17512,0
17513,1
17514,1
17516,1
17517,1
17518,1
17519,0
17520,1
17521,1
17522,1
17523,0
17524,0
17525,1
17526,1
17527,1
17528,1
17529,1
17530,0
17531,1
17532,1
17533,1
17534,0
17535,0
17536,1
17537,0
17538,1
17539,1
17540,0
17541,1
17542,1
17543,0
17544,0
17545,0
17546,0
17547,1
17549,1
17550,1
17551,1
17552,1
17553,1
17554,1
17555,1
17556,0
17557,0
17558,1
17559,1
17560,1
17561,1
17562,0
17563,1
17564,1
17565,0
17566,1
17567,1
17568,1
17570,1
17571,1
17572,0
17573,1
17574,1
17575,1
17576,1
17577,1
17578,1
17579,1
17580,1
17581,0
17582,1
17583,1
17584,1
17585,0
17586,1
17587,1
17588,0
17589,1
17590,0
17591,0
17592,1
17593,1
17594,1
17595,1
17596,1
17597,1
17598,1
17599,1
17600,0
17601,0
17602,1
17604,1
17605,0
17606,1
17607,0
17608,1
17609,0
17610,0
17611,1
17612,1
17613,1
17614,0
17615,1
17616,1
17617,0
17618,1
17619,0
17620,1
17621,1
17622,0
17623,1
17624,1
17625,1
17626,1
17627,0
17628,1
17629,1
17630,1
17632,1
17633,0
17634,1
17635,1
17636,0
17637,1
17638,1
17639,1
17640,1
17641,1
17642,0
17643,1
17645,1
17646,1
17647,1
17648,1
17649,0
17650,1
17651,1
17652,1
17653,0
17654,1
17655,0
17656,1
17657,1
17658,1
17659,0
17660,1
17661,0
17662,1
17663,1
17664,0
17665,0
17666,1
17667,0
17668,1
17669,1
17670,1
17671,1
17672,0
17673,1
17674,1
17675,0
17676,1
17677,1
17678,0
17679,1
17680,1
17681,0
17682,1
17683,1
17684,0
17686,0
17687,1
17688,0
17689,0
17691,1
17692,0
17693,1
17694,0
17695,1
17696,1
17697,1
17698,1
17699,1
17700,1
17701,1
17702,1
17703,1
17704,0
17705,1
17706,1
17707,1
17708,1
17709,1
17710,1
17711,1
17712,1
17713,1
17714,0
17715,1
17716,0
17717,1
17718,1
17719,0
17720,1
17721,1
17722,1
17723,1
17724,1
17725,1
17726,1
17727,1
17728,1
17729,1
17730,1
17731,0
17732,1
17733,1
17734,1
17735,1
17736,1
17737,1
17738,0
17739,1
17740,1
17741,1
17742,1
17743,1
17744,1
17745,1
17746,1
17747,0
17748,1
17749,0
17750,1
17751,1
17752,1
17753,1
17754,1
17755,1
17756,0
17757,1
17758,1
17759,1
17760,1
17761,0
17762,1
17763,1
17764,1
17765,0
17766,0
17767,0
17768,0
17769,1
17770,1
17771,1
17772,1
17773,1
17774,1
17775,1
17776,1
17777,1
17778,1
17779,1
17780,0
17781,0
17782,1
17783,0
17784,0
17785,1
17786,1
17787,1
17788,0
17789,0
17790,1
17791,1
17792,0
17793,1
17794,0
17795,1
17796,1
17797,1
17798,1
17799,0
17800,1
17801,1
17802,1
17803,1
17804,1
17805,1
17806,1
17807,1
17808,1
17809,0
17810,1
17811,0
17812,1
17813,1
17814,0
17815,1
17816,1
17817,1
17818,0
17819,0
17820,0
17821,0
17822,1
17823,1
17824,1
17825,0
17826,0
17827,0
17828,1
17829,0
17830,0
17831,1
17832,0
17833,0
17834,0
17835,1
17836,0
17837,1
17838,1
17839,1
17840,1
17841,0
17842,1
17843,0
17844,1
17845,1
17846,1
17847,1
17848,0
17849,0
17850,0
17851,0
17852,0
17853,1
17854,1
17855,1
17856,1
17857,1
17858,0
17859,0
17860,0
17861,1
17862,0
17863,0
17864,0
17865,0
17866,0
17867,0
17868,1
17869,0
17870,0
17871,1
17872,0
17873,0
17874,1
17875,0
17876,0
17877,1
17878,0
17879,0
17880,0
17881,0
17882,1
17883,0
17884,0
17885,1
17886,0
17887,0
17888,0
17889,1
17890,0
17891,1
17892,1
17893,1
17894,1
17895,1
17896,1
17897,1
17898,0
17899,0
17900,0
17901,1
17902,0
17903,0
17904,0
17905,0
17906,0
17907,0
17908,1
17909,1
17911,1
17912,0
17913,0
17914,0
17915,1
17916,1
17917,1
17918,1
17919,1
17920,0
17921,1
17922,0
17923,0
17924,0
17925,0
17926,0
17927,0
17928,1
17929,0
17930,1
17931,0
17932,1
17933,1
17934,1
17935,0
17936,1
17937,0
17938,1
17939,1
17940,0
17941,0
17942,0
17943,1
17944,1
17945,1
17946,1
17947,1
17948,0
17949,1
17950,1
17951,1
17952,1
17953,1
17954,1
17955,1
17956,1
17957,0
17958,1
17959,0
17960,1
17961,1
17962,0
17963,1
17964,0
17965,0
17966,1
17967,0
17968,0
17969,1
17970,0
17971,0
17972,1
17973,1
17974,0
17975,0
17976,1
17977,0
17978,0
17979,1
17980,0
17981,0
17982,1
17983,1
17984,1
17985,1
17986,1
17987,1
17988,1
17989,0
17990,1
17991,0
17993,0
17994,0
17995,1
17996,0
17997,0
17998,1
17999,0
18000,1
18001,1
18002,1
18003,0
18006,0
18007,0
18008,0
18009,1
18010,0
18011,1
18012,1
18013,0
18014,1
18015,0
18016,1
18017,1
18018,1
18019,1
18020,0
18021,1
18022,1
18023,1
18024,0
18025,1
18026,1
18027,0
18028,1
18029,0
18030,0
18031,1
18032,0
18033,0
18035,1
18036,0
18037,1
18038,0
18039,0
18040,0
18041,1
18042,0
18043,0
18044,1
18045,1
18046,0
18047,1
18048,0
18049,0
18050,1
18051,0
18052,0
18053,0
18054,1
18055,0
18056,1
18057,1
18058,0
18059,1
18060,0
18061,0
18062,1
18063,0
18064,0
18065,1
18066,1
18067,1
18068,0
18069,0
18070,0
18071,0
18072,1
18074,1
18075,0
18076,1
18077,0
18078,0
18079,0
18080,0
18081,1
18082,0
18083,1
18084,0
18085,0
18086,1
18087,0
18088,0
18089,0
18090,0
18091,1
18092,0
18093,1
18094,1
18095,0
18096,0
18097,0
18098,0
18099,1
18100,1
18101,0
18102,0
18103,0
18104,0
18105,0
18106,0
18107,0
18108,0
18109,0
18110,0
18111,1
18112,0
18113,1
18114,1
18115,1
18116,1
18117,1
18118,1
18119,0
18120,0
18121,1
18122,1
18123,0
18124,1
18125,0
18126,1
18127,1
18128,0
18129,1
18130,0
18131,0
18132,0
18133,1
18134,0
18135,0
18136,0
18137,0
18138,0
18139,1
18140,1
18141,0
18142,0
18143,0
18144,0
18145,0
18146,0
18147,1
18148,0
18149,0
18150,0
18151,1
18152,0
18153,0
18154,1
18155,0
18156,0
18157,0
18158,1
18159,1
18160,1
18161,0
18162,1
18163,0
18164,1
18165,1
18166,0
18167,0
18168,1
18169,0
18170,1
18171,0
18172,0
18173,1
18174,0
18175,1
18176,0
18177,0
18178,1
18179,0
18180,1
18181,0
18182,0
18183,0
18184,1
18185,0
18186,0
18187,0
18188,1
18189,0
18190,1
18191,0
18192,1
18193,1
18194,0
18195,1
18196,1
18197,1
18198,0
18199,1
18200,0
18201,1
18202,1
18203,0
18204,1
18205,0
18206,1
18207,1
18208,0
18209,1
18210,0
18211,0
18212,0
18213,0
18214,1
18215,0
18216,1
18217,1
18218,0
18219,1
18220,1
18221,1
18223,0
18224,1
18225,0
18226,0
18227,0
18228,0
18229,1
18230,0
18231,1
18232,1
18233,1
18234,0
18235,0
18236,0
18237,0
18238,1
18239,0
18240,0
18241,1
18242,0
18243,1
18244,0
18245,0
18246,1
18247,0
18248,1
18249,1
18250,0
18251,1
18252,1
18253,0
18254,1
18255,1
18256,1
18257,1
18258,1
18259,0
18260,0
18261,1
18263,0
18264,1
18265,0
18266,0
18267,0
18268,1
18269,1
18270,1
18271,1
18272,0
18273,0
18274,0
18275,0
18276,0
18277,0
18279,1
18280,1
18281,0
18282,1
18283,1
18284,0
18285,1
18286,1
18287,0
18288,1
18289,1
18290,0
18291,0
18292,1
18293,0
18294,0
18295,1
18296,1
18297,0
18298,0
18299,1
18300,1
18301,1
18302,1
18303,0
18304,1
18305,1
18306,0
18307,0
18308,0
18309,0
18310,1
18311,0
18312,1
18313,1
18314,1
18315,0
18316,0
18317,0
18318,1
18319,0
18320,0
18321,1
18322,0
18323,1
18324,0
18325,1
18326,0
18327,1
18328,1
18329,0
18330,1
18331,0
18332,0
18333,0
18334,1
18335,0
18336,1
18337,1
18338,0
18339,1
18340,1
18341,1
18342,1
18343,1
18344,1
18345,1
18346,0
18347,0
18348,0
18349,0
18350,0
18351,1
18352,0
18353,0
18354,0
18355,0
18356,1
18357,1
18358,0
18359,1
18360,0
18361,0
18362,1
18363,1
18364,0
18365,1
18366,0
18367,0
18368,1
18369,1
18370,0
18371,0
18372,1
18373,0
18374,1
18375,0
18376,1
18377,1
18378,0
18379,0
18380,0
18381,0
18382,0
18383,1
18384,0
18385,1
18386,0
18387,0
18388,1
18389,1
18390,0
18391,0
18392,1
18393,1
18394,1
18395,0
18396,0
18397,1
18398,0
18399,1
18400,0
18401,0
18402,0
18403,1
18404,1
18405,0
18406,1
18407,0
18408,0
18409,1
18410,1
18411,0
18412,1
18413,0
18414,0
18415,0
18416,0
18417,1
18418,0
18419,0
18420,1
18421,1
18422,1
18423,1
18424,1
18425,0
18426,0
18427,0
18428,0
18429,0
18430,1
18431,1
18432,1
18433,1
18434,0
18435,0
18436,0
18437,1
18438,0
18439,1
18440,0
18441,0
18442,0
18443,0
18444,0
18445,1
18446,0
18447,0
18448,1
18449,1
18450,0
18451,0
18452,1
18453,1
18454,0
18455,1
18456,1
18457,0
18458,1
18459,0
18460,0
18461,0
18462,0
18463,1
18465,0
18466,0
18467,1
18468,0
18469,1
18470,1
18471,1
18472,1
18473,1
18474,1
18475,1
18476,1
18477,1
18478,1
18479,1
18480,1
18481,0
18482,0
18483,1
18484,1
18485,0
18486,0
18487,1
18488,0
18489,1
18490,0
18491,1
18492,1
18493,0
18494,0
18495,0
18496,1
18497,1
18498,1
18499,1
18500,1
18501,1
18502,0
18503,0
18504,1
18505,0
18506,1
18507,1
18508,1
18509,1
18510,1
18511,0
18512,1
18513,1
18514,1
18515,0
18516,0
18517,0
18518,0
18519,1
18520,0
18521,1
18522,0
18523,1
18524,0
18525,1
18526,0
18527,1
18528,0
18529,1
18530,0
18531,0
18532,0
18533,1
18534,0
18535,1
18536,0
18537,0
18538,1
18539,0
18540,0
18541,0
18542,0
18543,1
18544,0
18545,0
18546,1
18547,0
18548,1
18549,1
18550,0
18551,1
18552,0
18553,0
18555,0
18556,1
18557,1
18558,0
18559,1
18560,0
18561,0
18562,1
18563,0
18564,0
18565,0
18566,0
18567,0
18568,1
18569,0
18570,0
18571,1
18572,0
18573,0
18574,1
18575,0
18576,0
18577,1
18578,0
18579,1
18580,0
18581,0
18582,0
18583,0
18584,0
18585,1
18586,1
18587,0
18588,1
18589,0
18590,1
18591,0
18592,1
18593,0
18594,1
18595,0
18596,1
18597,0
18598,0
18599,0
18600,0
18601,0
18602,1
18603,0
18604,1
18605,0
18606,1
18607,1
18608,1
18609,0
18610,0
18611,0
18612,1
18613,1
18614,0
18615,1
18616,0
18617,0
18618,1
18619,0
18620,0
18621,1
18622,0
18623,0
18624,1
18625,0
18626,1
18627,0
18628,1
18629,0
18630,1
18631,1
18632,1
18633,0
18634,1
18635,1
18636,0
18637,0
18638,1
18639,0
18640,1
18641,0
18642,0
18643,0
18644,0
18645,0
18646,0
18647,0
18648,1
18649,1
18650,0
18651,0
18652,0
18653,0
18654,0
18655,1
18656,0
18657,1
18658,0
18659,0
18660,1
18661,1
18662,0
18663,0
18664,0
18665,1
18666,1
18667,1
18668,1
18669,0
18670,0
18671,1
18672,1
18673,0
18674,1
18675,1
18676,0
18677,1
18678,1
18679,1
18680,0
18681,0
18682,0
18683,0
18684,1
18685,1
18686,0
18687,0
18688,1
18689,0
18690,0
18691,0
18692,0
18693,0
18694,1
18695,1
18696,1
18697,0
18698,1
18699,1
18700,1
18701,1
18702,0
18703,0
18704,0
18705,1
18707,0
18708,1
18709,0
18710,0
18711,1
18712,0
18713,1
18714,0
18715,0
18716,1
18717,1
18718,0
18720,1
18721,0
18722,0
18723,0
18724,1
18725,0
18726,0
18727,0
18728,1
18729,0
18730,0
18731,1
18732,1
18733,1
18734,0
18735,1
18736,0
18737,1
18738,1
18739,1
18740,1
18741,0
18742,1
18743,0
18745,0
18746,0
18747,0
18748,0
18749,1
18750,1
18751,0
18752,1
18753,0
18754,0
18755,0
18756,0
18757,1
18758,0
18759,0
18760,0
18761,0
18762,0
18763,1
18764,1
18765,0
18766,1
18767,0
18768,1
18769,1
18770,0
18771,1
18772,0
18773,1
18774,0
18775,1
18776,0
18777,0
18778,0
18779,0
18780,0
18781,0
18782,1
18783,0
18784,0
18785,0
18786,0
18787,1
18788,0
18789,0
18790,0
18791,1
18792,0
18793,1
18794,0
18795,0
18796,0
18797,1
18798,0
18799,1
18800,0
18801,0
18802,1
18803,1
18804,0
18805,1
18806,1
18807,0
18808,0
18809,1
18810,1
18811,0
18812,1
18813,0
18814,1
18815,1
18816,1
18817,1
18818,0
18819,0
18820,1
18821,1
18822,0
18823,1
18824,0
18825,0
18826,0
18827,1
18828,1
18829,1
18830,0
18831,1
18832,0
18833,0
18834,0
18835,0
18836,0
18838,0
18839,0
18840,0
18841,1
18842,0
18843,0
18845,0
18846,0
18847,0
18848,0
18849,1
18850,0
18851,0
18852,1
18853,0
18854,0
18855,1
18856,1
18857,0
18858,1
18859,0
18860,1
18861,0
18862,0
18863,1
18864,1
18866,0
18867,0
18868,0
18869,1
18870,0
18871,0
18872,0
18873,0
18874,1
18875,0
18876,0
18877,1
18878,1
18879,0
18880,1
18881,1
18882,1
18883,1
18884,1
18886,0
18887,0
18888,0
18889,1
18890,1
18891,0
18892,1
18893,1
18894,0
18895,1
18896,0
18897,0
18898,0
18899,1
18900,0
18901,0
18902,0
18903,1
18904,1
18905,0
18906,0
18907,0
18908,0
18909,0
18910,0
18911,1
18913,1
18914,1
18915,1
18916,0
18917,1
18918,1
18919,1
18920,1
18921,0
18922,1
18924,1
18925,0
18926,0
18927,1
18928,0
18929,0
18930,1
18931,1
18932,1
18933,0
18934,0
18935,1
18936,0
18937,0
18938,0
18939,0
18940,0
18941,1
18942,1
18943,1
18944,1
18945,0
18946,0
18947,1
18948,0
18949,1
18950,0
18951,0
18952,1
18953,0
18954,0
18955,0
18957,1
18958,0
18959,0
18960,0
18961,0
18962,1
18963,1
18964,1
18965,1
18966,1
18968,1
18969,1
18970,1
18971,1
18972,0
18973,1
18974,0
18975,0
18976,0
18977,0
18978,1
18979,1
18980,0
18981,0
18982,0
18983,0
18984,0
18986,1
18987,1
18988,1
18989,1
18990,1
18991,1
18992,1
18993,1
18994,0
18995,0
18996,0
18997,0
18999,1
19000,1
19001,1
19002,0
19003,1
19004,0
19005,0
19006,1
19007,0
19008,1
19009,0
19010,1
19011,1
19012,1
19013,1
19014,1
19015,1
19016,0
19017,1
19018,0
19019,0
19020,0
19021,0
19022,0
19023,1
19024,0
19025,0
19026,1
19027,0
19028,1
19031,1
19032,1
19033,1
19035,0
19036,0
19037,0
19038,1
19039,1
19040,0
19041,1
19042,1
19043,1
19044,0
19045,0
19046,1
19047,0
19048,0
19051,1
19052,0
19053,1
19054,1
19055,1
19056,0
19057,1
19058,1
19059,1
19060,0
19061,0
19062,1
19063,1
19064,0
19065,0
19066,0
19067,1
19068,0
19069,0
19070,1
19071,1
19072,0
19073,0
19074,1
19075,1
19076,1
19077,0
19078,1
19079,0
19080,1
19081,1
19082,1
19083,1
19084,0
19085,0
19086,1
19087,0
19088,1
19089,1
19090,1
19091,0
19092,0
19093,1
19094,0
19095,1
19096,0
19097,1
19098,1
19099,1
19100,1
19101,1
19102,1
19103,1
19104,1
19105,0
19106,1
19107,1
19108,0
19109,0
19110,1
19111,0
19112,1
19113,1
19114,0
19115,0
19116,0
19117,1
19118,1
19119,0
19120,1
19121,1
19122,0
19123,0
19124,0
19125,0
19126,0
19127,0
19128,1
19129,0
19130,0
19131,1
19132,0
19133,0
19134,0
19135,1
19136,1
19137,1
19138,0
19139,0
19140,1
19141,1
19142,1
19143,1
19144,0
19145,0
19146,0
19147,1
19148,0
19149,0
19150,1
19151,0
19152,1
19153,0
19154,1
19155,1
19156,1
19157,1
19158,1
19159,0
19160,0
19161,0
19162,0
19163,0
19164,1
19165,1
19166,0
19167,1
19168,0
19169,1
19170,1
19171,1
19172,1
19173,1
19174,1
19175,0
19176,1
19177,1
19178,1
19179,1
19180,1
19181,1
19182,1
19183,1
19184,1
19185,1
19186,1
19187,0
19188,0
19189,1
19190,0
19191,1
19192,1
19193,1
19194,1
19195,1
19196,1
19197,1
19198,1
19199,0
19200,0
19201,0
19202,1
19203,1
19204,1
19205,1
19206,1
19207,0
19208,1
19209,1
19210,1
19211,0
19212,1
19213,0
19214,1
19215,1
19216,0
19217,0
19218,0
19219,0
19220,1
19221,1
19222,0
19223,1
19224,0
19225,0
19226,1
19227,1
19228,1
19229,0
19230,1
19231,1
19232,1
19233,1
19234,1
19235,1
19236,1
19237,1
19238,0
19239,1
19240,1
19241,0
19242,1
19243,1
19244,0
19245,1
19246,0
19247,0
19248,1
19249,1
19250,0
19251,1
19252,0
19253,0
19254,1
19255,1
19256,1
19257,1
19258,1
19259,0
19260,1
19261,1
19262,1
19263,1
19264,1
19265,1
19266,1
19267,1
19268,0
19269,0
19270,0
19271,0
19272,1
19273,1
19274,1
19275,0
19276,0
19277,1
19278,1
19279,1
19280,1
19281,1
19282,1
19283,1
19284,1
19285,1
19286,1
19287,1
19288,0
19289,1
19290,0
19291,0
19292,0
19293,1
19294,0
19295,0
19296,1
19297,1
19298,0
19299,0
19300,0
19301,1
19302,0
19303,0
19304,0
19305,1
19306,1
19307,1
19308,0
19309,0
19310,1
19311,1
19312,1
19313,0
19314,1
19315,0
19316,0
19317,1
19318,1
19319,1
19320,0
19321,1
19322,1
19323,1
19324,0
19325,1
19326,1
19327,1
19328,0
19329,1
19330,0
19331,1
19332,1
19333,1
19334,1
19335,1
19336,1
19337,1
19338,0
19339,0
19340,0
19341,1
19342,1
19343,0
19344,1
19345,0
19346,0
19347,1
19348,0
19349,1
19350,1
19351,1
19352,1
19353,1
19354,0
19355,1
19356,0
19357,0
19358,1
19359,0
19360,1
19361,1
19362,1
19363,0
19364,0
19365,1
19366,1
19367,0
19368,0
19369,1
19370,0
19371,1
19372,1
19373,1
19374,0
19375,0
19376,1
19377,1
19378,1
19379,1
19380,1
19381,1
19382,0
19383,1
19384,0
19385,1
19386,1
19387,0
19388,1
19389,1
19390,0
19391,1
19392,1
19393,1
19394,0
19395,1
19396,1
19397,1
19398,1
19399,1
19400,1
19401,1
19402,0
19403,1
19404,1
19405,0
19406,0
19407,1
19408,1
19409,1
19410,1
19411,1
19412,1
19413,0
19414,1
19415,1
19416,1
19417,0
19418,1
19419,0
19420,1
19421,0
19422,1
19423,1
19424,1
19425,0
19426,1
19427,1
19428,0
19429,1
19430,1
19431,0
19432,1
19433,1
19434,1
19435,1
19436,1
19437,0
19438,1
19439,1
19440,1
19441,1
19442,1
19443,1
19444,0
19445,0
19446,1
19447,1
19448,1
19449,0
19450,1
19451,1
19452,1
19453,1
19454,1
19455,1
19456,1
19457,0
19458,1
19459,0
19460,1
19461,1
19462,0
19463,1
19464,1
19465,0
19466,1
19467,1
19468,1
19469,1
19470,1
19471,0
19472,1
19473,1
19474,1
19475,0
19476,1
19477,1
19478,1
19479,1
19480,1
19481,1
19482,0
19483,1
19484,1
19485,0
19486,0
19487,1
19488,1
19489,1
19490,1
19491,1
19492,1
19493,1
19494,1
19495,1
19496,1
19497,0
19498,1
19499,0
19500,1
19501,1
19502,1
19503,1
19504,1
19505,1
19506,0
19507,1
19508,1
19509,1
19510,1
19511,1
19512,0
19513,1
19514,1
19515,0
19516,1
19517,1
19518,0
19519,1
19520,0
19521,1
19522,1
19523,0
19524,1
19525,1
19526,1
19527,1
19528,0
19529,1
19530,0
19531,0
19532,0
19533,1
19534,1
19535,0
19536,0
19537,1
19538,1
19539,1
19540,0
19541,0
19542,1
19543,1
19544,1
19545,0
19546,1
19547,1
19548,0
19549,1
19550,1
19551,1
19552,0
19553,1
19554,1
19555,1
19556,1
19557,1
19558,1
19559,1
19560,1
19561,0
19562,1
19563,1
19564,1
19565,0
19566,0
19567,1
19568,1
19569,1
19570,1
19571,0
19572,0
19573,1
19574,1
19576,1
19577,0
19578,0
19579,0
19580,1
19581,0
19582,1
19583,1
19584,0
19585,1
19586,0
19587,1
19588,1
19589,1
19590,1
19591,1
19592,1
19593,1
19594,0
19595,1
19596,1
19597,0
19598,1
19599,0
19600,1
19601,1
19602,0
19603,1
19604,1
19605,1
19606,1
19607,1
19608,1
19609,1
19610,1
19611,1
19612,0
19613,0
19614,1
19615,1
19616,1
19617,1
19618,1
19619,0
19620,1
19621,1
19622,1
19623,1
19624,1
19625,1
19626,0
19627,1
19628,1
19629,1
19630,1
19631,1
19632,0
19633,1
19634,1
19635,1
19636,1
19637,1
19638,0
19639,1
19640,0
19641,0
19642,1
19643,1
19644,0
19645,1
19646,1
19647,1
19648,1
19649,1
19650,1
19651,1
19652,1
19653,1
19654,1
19655,1
19656,1
19657,1
19658,0
19659,1
19660,1
19661,1
19662,1
19663,1
19664,0
19665,1
19666,1
19667,1
19668,1
19669,1
19670,0
19671,0
19672,1
19673,1
19674,1
19675,0
19676,0
19677,1
19678,0
19679,1
19680,1
19681,0
19682,1
19683,0
19684,1
19685,1
19686,1
19687,1
19688,0
19689,1
19690,1
19691,1
19692,1
19693,1
19694,1
19695,0
19696,1
19697,1
19698,1
19699,0
19700,1
19701,1
19702,0
19703,1
19704,1
19705,1
19706,1
19707,1
19708,1
19709,1
